course_title,url,site,star_rating
Los fundamentos de la gestión de ingresos: la piedra angular de la estrategia de ingresos,https://www.coursera.org/learn/fundamentals-of-revenue-management?specialization=hotel-management,Coursera,3
Introducción a la investigación para la redacción de ensayos,https://www.coursera.org/learn/introduction-to-research-for-essay-writing?specialization=academic-english,Coursera,1
Especialización en Bioinformática,https://www.coursera.org/specializations/bioinformatics,Coursera,3
Orden y manejo del tiempo,https://www.coursera.org/learn/orden?specialization=habilidades,Coursera,1
La tecnología de la producción musical,https://www.coursera.org/learn/technology-of-music-production?specialization=electronic-music-production,Coursera,1
La tecnología de la producción musical,https://www.coursera.org/learn/technology-of-music-production?specialization=music-production,Coursera,1
Plataformas blockchain,https://www.coursera.org/learn/blockchain-platforms?specialization=blockchain,Coursera,1
Procesamiento del lenguaje natural con modelos de secuencia,https://www.coursera.org/learn/sequence-models-in-nlp,Coursera,3
Procesamiento del lenguaje natural con modelos de secuencia,https://www.coursera.org/learn/sequence-models-in-nlp?specialization=natural-language-processing,Coursera,3
Neurociencia computacional,https://www.coursera.org/learn/computational-neuroscience,Coursera,3
Robótica: Planificación computacional del movimiento,https://www.coursera.org/learn/robotics-motion-planning?specialization=robotics,Coursera,1
Energía: La Empresa,https://www.coursera.org/learn/energy-industry-overview?specialization=energy-industry,Coursera,1
El derecho internacional en acción: el arbitraje de controversias internacionales,https://www.coursera.org/learn/arbitration-international-disputes,Coursera,3
Certificado profesional de gestión de proyectos (PT) de Google,https://www.coursera.org/professional-certificates/gestao-de-projetos-do-google,Coursera,2
"Conceptos, diseño e integración de datos del almacén de datos",https://www.coursera.org/learn/dwdesign?specialization=data-warehousing,Coursera,1
Economía a nivel de empresa: mercados y asignaciones,https://www.coursera.org/learn/firm-level-economics-markets?specialization=managerial-economics-business-analysis,Coursera,1
Redes en Google Cloud: conectividad híbrida y gestión de red,https://www.coursera.org/learn/networking-gcp-hybrid-connectivity-network-management?specialization=networking-google-cloud-platform,Coursera,2
Estrategia empresarial avanzada,https://www.coursera.org/learn/uva-darden-advanced-business-strategy?specialization=business-strategy,Coursera,3
Especialización en Estrategia Competitiva y Diseño Organizacional,https://www.coursera.org/specializations/competitive-strategy,Coursera,3
Introducción al desarrollo ágil y Scrum,https://www.coursera.org/learn/agile-development-and-scrum,Coursera,1
Introducción al desarrollo ágil y Scrum,https://www.coursera.org/learn/agile-development-and-scrum?specialization=devops-cloud-and-agile-foundations,Coursera,1
Comportamiento organizacional: cómo gestionar personas,https://www.coursera.org/learn/managing-people-iese?specialization=foundations-management,Coursera,1
"¡Listos, preparados, futuro! Introducción al pensamiento de futuro",https://www.coursera.org/learn/introduction-to-futures-thinking?specialization=futures-thinking,Coursera,1
Algoritmos en cadenas,https://www.coursera.org/learn/algorithms-on-strings?specialization=data-structures-algorithms,Coursera,1
Especialización en Gestión de Conflictos,https://www.coursera.org/specializations/conflict-management,Coursera,3
Especialización en Seguridad Informática y Gestión de Sistemas,https://www.coursera.org/specializations/computer-security-systems-management,Coursera,3
Especialización en IA en el sector sanitario,https://www.coursera.org/specializations/ai-healthcare,Coursera,3
Emprendimiento I: Sentando las bases,https://www.coursera.org/learn/entrepreneurship-1?specialization=innovation-creativity-entrepreneurship,Coursera,2
Especialización en Salud y Medicina Integral,https://www.coursera.org/specializations/integrative-health-and-medicine,Coursera,3
Creación de aplicaciones de bases de datos en PHP,https://www.coursera.org/learn/database-applications-php?specialization=web-applications,Coursera,2
Presentaciones empresariales eficaces con Powerpoint,https://www.coursera.org/learn/powerpoint-presentations?specialization=pwc-analytics,Coursera,3
Estrategia corporativa,https://www.coursera.org/learn/corporate-strategy?specialization=strategic-leadership,Coursera,3
Gestión de la seguridad en Google Cloud,https://www.coursera.org/learn/managing-security-in-google-cloud-platform?specialization=security-google-cloud-platform,Coursera,2
Control de peso: más allá del equilibrio calórico,https://www.coursera.org/learn/weight-management-beyond-balancing-calories,Coursera,1
Algoritmos de trading,https://www.coursera.org/learn/trading-algorithm?specialization=trading-strategy,Coursera,2
¿Qué es el cumplimiento?,https://www.coursera.org/learn/what-is-compliance,Coursera,1
¿Qué es el cumplimiento?,https://www.coursera.org/learn/what-is-compliance?specialization=regulatory-compliance,Coursera,1
Gestión de canales y venta minorista,https://www.coursera.org/learn/channel-management?specialization=marketing-mix,Coursera,1
Especialización en preparación para el examen IELTS,https://www.coursera.org/specializations/ielts-preparation,Coursera,3
Herramientas Six Sigma para mejorar y controlar,https://www.coursera.org/learn/six-sigma-improve-control?specialization=six-sigma-fundamentals,Coursera,1
"Manejo del TDAH, el autismo, las dificultades de aprendizaje y las conmociones cerebrales en la escuela",https://www.coursera.org/learn/managing-adhd-autism-learning-disabilities-and-concussion-in-school?specialization=school-health-for-children-and-adolescents,Coursera,1
Fundamentos para el análisis de Big Data con SQL,https://www.coursera.org/learn/foundations-big-data-analysis-sql?specialization=cloudera-big-data-analysis-sql,Coursera,3
"Gestión de proyectos de ingeniería: Riesgo, calidad, equipos y adquisiciones",https://www.coursera.org/learn/project-risk-quality-management?specialization=engineering-project-management,Coursera,1
Comunicación de liderazgo para un máximo impacto: narración de historias,https://www.coursera.org/learn/leadership-storytelling?specialization=organizational-leadership,Coursera,3
Sensores y diseño de circuitos de sensores,https://www.coursera.org/learn/sensors-circuit-interface?specialization=embedding-sensors-motors,Coursera,1
"Contenido, publicidad y redes sociales IMC",https://www.coursera.org/learn/social-imc?specialization=social-media-marketing,Coursera,3
"Técnicas de fotografía: luz, contenido y compartir",https://www.coursera.org/learn/photography-techniques?specialization=photography-basics,Coursera,2
Contenido avanzado y tácticas sociales para optimizar el SEO,https://www.coursera.org/learn/seo-tactics?specialization=seo,Coursera,3
Introducción al diseño de FPGA para sistemas integrados,https://www.coursera.org/learn/intro-fpga-design-embedded-systems?specialization=fpga-design,Coursera,1
Fundamentos de inteligencia artificial de IBM para la especialización empresarial,https://www.coursera.org/specializations/ibm-ai-foundations-for-business,Coursera,3
Modelado y diseño para ingenieros mecánicos con Autodesk Fusion 360,https://www.coursera.org/learn/modeling-design-mechanical-engineers?specialization=autodesk-cad-cam-cae-mechanical-engineering,Coursera,1
Finanzas Corporativas I: Medición y Promoción de la Creación de Valor,https://www.coursera.org/learn/corporate-finance-measure-success?specialization=financial-management,Coursera,2
Especialización en Derecho de la Propiedad Intelectual,https://www.coursera.org/specializations/introduction-intellectual-property,Coursera,3
"Psicología positiva: Carácter, determinación y métodos de investigación",https://www.coursera.org/learn/positive-psychology-methods?specialization=positivepsychology,Coursera,1
Derecho Corporativo y Comercial I: Contratos y Derecho Laboral,https://www.coursera.org/learn/corporate-commercial-law-part1,Coursera,3
Especialización en sensores y motores integrados,https://www.coursera.org/specializations/embedding-sensors-motors,Coursera,3
Segmentación y prospección de clientes,https://www.coursera.org/learn/customer-segmentation-prospecting,Coursera,1
Segmentación y prospección de clientes,https://www.coursera.org/learn/customer-segmentation-prospecting?specialization=the-art-of-sales-mastering-the-selling-process,Coursera,1
Introducción a Ableton Live,https://www.coursera.org/learn/ableton-live?specialization=songwriting,Coursera,1
Introducción a Ableton Live,https://www.coursera.org/learn/ableton-live?specialization=electronic-music-production,Coursera,1
Introducción a Ableton Live,https://www.coursera.org/learn/ableton-live?specialization=singer-songwriter,Coursera,1
IA aplicada con DeepLearning,https://www.coursera.org/learn/ai?specialization=advanced-data-science-ibm,Coursera,3
Inglés comercial: conceptos básicos,https://www.coursera.org/learn/business-english?specialization=business-english-speakers,Coursera,2
Satisfacción garantizada: Fidelice a sus clientes online,https://www.coursera.org/learn/satisfaction-guaranteed,Coursera,1
Escritura creativa: el arte del estilo,https://www.coursera.org/learn/craft-of-style?specialization=creative-writing,Coursera,1
"Introducción al desarrollo web con HTML, CSS, JavaScript",https://www.coursera.org/learn/introduction-to-web-development-with-html-css-javacript,Coursera,3
¿Qué es noticia?,https://www.coursera.org/learn/what-is-news?specialization=become-a-journalist,Coursera,3
"Introducción al desarrollo web con HTML, CSS, JavaScript",https://www.coursera.org/learn/introduction-to-web-development-with-html-css-javacript?specialization=ibm-cloud-application-development-foundations,Coursera,3
Marketing deportivo,https://www.coursera.org/learn/sports-marketing,Coursera,2
Introducción a las adquisiciones y el abastecimiento,https://www.coursera.org/learn/procurement-sourcing-introduction?specialization=procurement-sourcing,Coursera,1
Especialización en inglés comercial,https://www.coursera.org/specializations/english-for-business,Coursera,3
"Aprendizaje no supervisado, recomendadores, aprendizaje por refuerzo",https://www.coursera.org/learn/unsupervised-learning-recommenders-reinforcement-learning,Coursera,1
"Aprendizaje no supervisado, recomendadores, aprendizaje por refuerzo",https://www.coursera.org/learn/unsupervised-learning-recommenders-reinforcement-learning?specialization=machine-learning-introduction,Coursera,1
Representaciones de datos de Python,https://www.coursera.org/learn/python-representation?specialization=introduction-scripting-in-python,Coursera,2
Certificado profesional en aprendizaje automático de IBM,https://www.coursera.org/professional-certificates/ibm-machine-learning,Coursera,2
FinTech y la transformación de los servicios financieros,https://www.coursera.org/learn/fintech-transformation-financial-services?specialization=digital-transformation-financial-services,Coursera,1
Innovación estratégica: creación y sostenimiento de organizaciones innovadoras,https://www.coursera.org/learn/strategic-innovation-building-and-sustaining-innovative-organizations?specialization=innovation-creativity-entrepreneurship,Coursera,1
Emprendimiento 4: Financiación y Rentabilidad,https://www.coursera.org/learn/wharton-entrepreneurship-financing-profitabilty?specialization=wharton-entrepreneurship,Coursera,3
Fases de definición y medición avanzadas de Six Sigma,https://www.coursera.org/learn/six-sigma-define-measure-advanced?specialization=six-sigma-green-belt,Coursera,1
Operaciones y mercados de la industria eléctrica,https://www.coursera.org/learn/electricity,Coursera,3
"Valoración y estrategia avanzadas: fusiones y adquisiciones, capital privado y capital riesgo",https://www.coursera.org/learn/advanced-valuation-and-strategy,Coursera,3
Impulsando las empresas hacia los Objetivos de Desarrollo Sostenible,https://www.coursera.org/learn/sdgbusiness,Coursera,3
Especialización en fundamentos de Microsoft 365,https://www.coursera.org/specializations/microsoft-365-fundamentals,Coursera,3
Introducción a la química: reacciones y proporciones,https://www.coursera.org/learn/intro-chemistry,Coursera,1
Diseño web: Estrategia y arquitectura de la información,https://www.coursera.org/learn/web-design-strategy?specialization=ui-ux-design,Coursera,3
La gestión de los riesgos y la administración de los cambios en el proyecto.,https://www.coursera.org/learn/presupuestos-proyecto?specialization=administracion-proyectos,Coursera,1
Marca completamente nueva,https://www.coursera.org/learn/brand-new-brand?specialization=graphic-design,Coursera,1
Éxito,https://www.coursera.org/learn/wharton-success?specialization=wharton-success,Coursera,1
Aplicaciones descentralizadas (Dapps),https://www.coursera.org/learn/decentralized-apps-on-blockchain?specialization=blockchain,Coursera,1
Análisis moderno de Big Data con especialización en SQL,https://www.coursera.org/specializations/cloudera-big-data-analysis-sql,Coursera,3
Especialización en Sistemas de Información,https://www.coursera.org/specializations/information-systems,Coursera,3
El arte de las ventas: cómo dominar la especialización del proceso de ventas,https://www.coursera.org/specializations/the-art-of-sales-mastering-the-selling-process,Coursera,3
Cómo garantizar la rentabilidad de las inversiones a largo plazo,https://www.coursera.org/learn/investment-returns-long-run?specialization=investment-management,Coursera,2
Econometría: métodos y aplicaciones,https://www.coursera.org/learn/erasmus-econometrics,Coursera,1
Certificado Profesional en Diseño UX (PT) de Google,https://www.coursera.org/professional-certificates/ux-design-do-google,Coursera,3
Análisis de recursos humanos,https://www.coursera.org/learn/human-resources-analytics,Coursera,1
Liderando la calidad y seguridad de la atención médica,https://www.coursera.org/learn/quality-healthcare,Coursera,1
"Implementación, depuración y rendimiento de aplicaciones",https://www.coursera.org/learn/app-deployment-debugging-performance?specialization=developing-apps-gcp,Coursera,1
Desarrollo de historias y narrativas para videojuegos,https://www.coursera.org/learn/video-game-story?specialization=game-design,Coursera,3
Minería de procesos: ciencia de datos en acción,https://www.coursera.org/learn/process-mining,Coursera,3
Datos e indicadores de salud en la práctica de la salud pública,https://www.coursera.org/learn/data-public-health?specialization=professional-epidemiology,Coursera,1
Especialización en Fundamentos de Negocios Internacionales,https://www.coursera.org/specializations/mba,Coursera,3
Análisis avanzado del proceso de fabricación,https://www.coursera.org/learn/advanced-manufacturing-process-analysis?specialization=digital-manufacturing-design-technology,Coursera,1
Estrategias de marketing de engagement y fidelización,https://www.coursera.org/learn/nurture-market-strategies?specialization=social-media-marketing,Coursera,3
Comportamiento organizacional: conozca a su gente,https://www.coursera.org/learn/organisational-behaviour-know-your-people?specialization=hr-management-leadership,Coursera,1
Comercialización de medicamentos,https://www.coursera.org/learn/drug-commercialization?specialization=drug-development-product-management,Coursera,3
Especialización en Oratoria Dinámica,https://www.coursera.org/specializations/public-speaking,Coursera,3
TensorFlow: Especialización en técnicas avanzadas,https://www.coursera.org/specializations/tensorflow-advanced-techniques,Coursera,3
Introducción a la programación interactiva en Python (Parte 2),https://www.coursera.org/learn/interactive-python-2?specialization=computer-fundamentals,Coursera,2
Análisis exploratorio de datos para el aprendizaje automático,https://www.coursera.org/learn/ibm-exploratory-data-analysis-for-machine-learning,Coursera,1
Análisis exploratorio de datos para el aprendizaje automático,https://www.coursera.org/learn/ibm-exploratory-data-analysis-for-machine-learning?specialization=ibm-intro-machine-learning,Coursera,1
Métodos de aprendizaje basados ??en muestras,https://www.coursera.org/learn/sample-based-learning-methods?specialization=reinforcement-learning,Coursera,1
Análisis geoespacial y ambiental,https://www.coursera.org/learn/spatial-analysis?specialization=gis,Coursera,3
Introducción a la Contabilidad Financiera,https://www.coursera.org/learn/contabilidad-financiera?specialization=direccion-empresas,Coursera,1
"Influencia: Especialización en Narración de Historias, Gestión del Cambio y Gobernanza",https://www.coursera.org/specializations/influencing-storytelling-change-management,Coursera,3
"Análisis inteligente, aprendizaje automático e IA en Google Cloud",https://www.coursera.org/learn/smart-analytics-machine-learning-ai-gcp?specialization=gcp-data-machine-learning,Coursera,3
Adjetivos y cláusulas adjetivas,https://www.coursera.org/learn/adjective-clauses?specialization=intermediate-grammar,Coursera,1
Patrones de diseño,https://www.coursera.org/learn/design-patterns?specialization=software-design-architecture,Coursera,1
Especialización básica en Java,https://www.coursera.org/specializations/core-java,Coursera,3
Infraestructura de finanzas descentralizadas (DeFi),https://www.coursera.org/learn/decentralized-finance-infrastructure-duke?specialization=decentralized-finance-duke,Coursera,2
Creación de sistemas de análisis de streaming resilientes en Google Cloud,https://www.coursera.org/learn/streaming-analytics-systems-gcp?specialization=gcp-data-machine-learning,Coursera,2
Proyecto final de ciberseguridad: casos prácticos de respuesta ante infracciones,https://www.coursera.org/learn/ibm-cybersecurity-breach-case-studies?specialization=security-analyst-fundamentals,Coursera,2
Principios de composición fotográfica y posproducción de imágenes digitales,https://www.coursera.org/learn/photo-composition?specialization=photography-basics,Coursera,2
Especialización en Liderazgo Inspirado,https://www.coursera.org/specializations/inspired-leadership,Coursera,3
Arquitectura con Google Kubernetes Engine: Cargas de trabajo,https://www.coursera.org/learn/deploying-workloads-google-kubernetes-engine-gke?specialization=architecting-google-kubernetes-engine,Coursera,2
TensorFlow: especialización en datos e implementación,https://www.coursera.org/specializations/tensorflow-data-and-deployment,Coursera,3
Aprendizaje automático avanzado y procesamiento de señales,https://www.coursera.org/learn/advanced-machine-learning-signal-processing?specialization=advanced-data-science-ibm,Coursera,1
Proyecto final de ciencia de datos,https://www.coursera.org/learn/data-science-project?specialization=data-science-statistics-machine-learning,Coursera,3
Proyecto final de ciencia de datos,https://www.coursera.org/learn/data-science-project?specialization=jhu-data-science,Coursera,3
Desarrollando tu especialización musical,https://www.coursera.org/specializations/musicianship-specialization,Coursera,3
Física 102: Circuitos de CA y ecuaciones de Maxwell,https://www.coursera.org/learn/physics-102-ac-circuits-maxwell-equations?specialization=introduction-to-electricity-magnetism,Coursera,1
Desafíos de sostenibilidad para el planeta y los empleadores,https://www.coursera.org/learn/sustainability-challenges-for-planet-and-employers?specialization=sustainability-analyst,Coursera,1
Automatización del procesamiento de imágenes,https://www.coursera.org/learn/automating-image-processing?specialization=image-processing,Coursera,1
Habilidades y competencias fundamentales en sostenibilidad,https://www.coursera.org/learn/sustainability-skills-and-competencies?specialization=sustainability-analyst,Coursera,3
Física 102 - Campos magnéticos y la ley de Faraday,https://www.coursera.org/learn/physics-102-magnetic-fields-faradays-law?specialization=introduction-to-electricity-magnetism,Coursera,1
Introducción a la Biología: Biodiversidad,https://www.coursera.org/learn/introduction-to-biology-biodiversity?specialization=introduction-to-biology,Coursera,1
SQL para análisis de datos,https://www.udacity.com/course/sql-for-data-analysis--ud198,Udacity,2
Introducción a los sistemas operativos,https://www.udacity.com/course/introduction-to-operating-systems--ud923,Udacity,1
Aprenda la sintaxis de programación Swift,https://www.udacity.com/course/learn-swift-programming-syntax--ud902,Udacity,2
Interacción persona-computadora,https://www.udacity.com/course/human-computer-interaction--ud400,Udacity,1
Conceptos y diseño de sistemas de bases de datos,https://www.udacity.com/course/database-systems-concepts-design--ud150,Udacity,1
Introducción a los algoritmos,https://www.udacity.com/course/intro-to-algorithms--cs215,Udacity,1
Servidores web y HTTP,https://www.udacity.com/course/http-web-servers--ud303,Udacity,1
Configuración de servidores web Linux,https://www.udacity.com/course/configuring-linux-web-servers--ud299,Udacity,1
Interacción y monetización | Juegos móviles,https://www.udacity.com/course/engagement-monetization-mobile-games--ud407,Udacity,1
Segmentación y agrupamiento,https://www.udacity.com/course/segmentation-and-clustering--ud981,Udacity,1
Monetización de aplicaciones,https://www.udacity.com/course/app-monetization--ud518,Udacity,1
Fundamentos de la conducción autónoma: con Apollo,https://www.udacity.com/course/self-driving-car-fundamentals-featuring-apollo--ud0419,Udacity,1
Inteligencia artificial para el trading,https://www.udacity.com/course/ai-for-trading--nd880,Udacity,4
Ingeniería de datos con Microsoft Azure,https://www.udacity.com/course/data-engineering-with-microsoft-azure-nanodegree--nd0277,Udacity,2
Desarrollo de software ágil,https://www.udacity.com/course/agile-software-development-nanodegree--nd144,Udacity,1
Introducción a los coches autónomos,https://www.udacity.com/course/intro-to-self-driving-cars--nd113,Udacity,1
Ingeniero de seguridad,https://www.udacity.com/course/security-engineer-nanodegree--nd698,Udacity,1
Visualización de datos con Python,https://www.udacity.com/course/data-visualization-with-python--cd0016,Udacity,2
"Análisis de Big Data: oportunidades, desafíos y el futuro",https://www.futurelearn.com/courses/applied-big-data-analytics,Futurelearn,2
Análisis financiero para el rendimiento empresarial: toma de decisiones basada en datos,https://www.futurelearn.com/courses/financial-analysis-business-performance-data-driven-decision-making,Futurelearn,3
"EDI: Fundamentos de igualdad, diversidad e inclusión",https://www.futurelearn.com/courses/why-edi-foundations-of-equality-diversity-and-inclusion,Futurelearn,1
Planificación estratégica empresarial,https://www.futurelearn.com/courses/strategic-business-planning,Futurelearn,3
Fundamentos del diseño UX: Cómo generar resultados empresariales,https://www.futurelearn.com/courses/ux-design-fundamentals-management-business-model-sc,Futurelearn,3
Fundamentos de la agilidad empresarial: una cultura ágil,https://www.futurelearn.com/courses/business-agility-foundations-agile-culture,Futurelearn,3
Impulse la mejora empresarial con el modelo EFQM,https://www.futurelearn.com/courses/introduction-to-efqm,Futurelearn,3
Metodologías para el Diseño de Servicios,https://www.futurelearn.com/courses/methodologies-for-service-design-e,Futurelearn,1
Introducción al análisis macroambiental y la estrategia empresarial,https://www.futurelearn.com/courses/macro-environmental-analysis-and-business-strategy-et,Futurelearn,2
Comunicarse con públicos diversos,https://www.futurelearn.com/courses/communicating-with-diverse-audiences2,Futurelearn,1
Dynamics 365: interacción con el cliente para ventas,https://www.futurelearn.com/courses/customer-engagement-for-sales-sc,Futurelearn,1
Transición energética y economías sostenibles,https://www.futurelearn.com/courses/energy-transition-and-sustainable-economies,Futurelearn,1
Cómo desarrollar habilidades de pensamiento crítico,https://www.futurelearn.com/courses/how-to-develop-critical-thinking-skills,Futurelearn,1
Inteligencia climática: uso de datos climáticos para mejorar la toma de decisiones empresariales,https://www.futurelearn.com/courses/climate-intelligence-using-climate-data-to-improve-business-decision-making,Futurelearn,3
Pensamiento grupal: comprender la necesidad de un lugar de trabajo diverso,https://www.futurelearn.com/courses/groupthink-the-need-for-a-diverse-workplace-sc,Futurelearn,1
Análisis financiero para decisiones empresariales: cómo usar Tableau y el modelado financiero,https://www.futurelearn.com/courses/financial-analysis-for-business-decisions-tableau-financial-modelling,Futurelearn,3
Estrategia y comunicación de marca,https://www.futurelearn.com/courses/brand-strategy-communication,Futurelearn,3
La Biblia del Freelance: Cómo ser freelance en cualquier sector,https://www.futurelearn.com/courses/the-freelance-bible,Futurelearn,3
Inicie su propio negocio: Comercialización de un nuevo negocio,https://www.futurelearn.com/courses/start-your-own-business-marketing-a-new-business,Futurelearn,3
Empieza tu propio negocio: tu idea de negocio,https://www.futurelearn.com/courses/start-your-own-business-your-business-idea,Futurelearn,1
Implementando sus ideas de negocio: De la identificación de riesgos al análisis FODA,https://www.futurelearn.com/courses/implementing-your-business-opportunity-sc,Futurelearn,1
Cómo lanzar su propio producto alimenticio,https://www.futurelearn.com/courses/how-to-launch-your-own-food-product,Futurelearn,1
Kit de herramientas del entrenador personal: Construya una red empresarial de salud y fitness,https://www.futurelearn.com/courses/fitness-networking-sc,Futurelearn,3
Matemáticas esenciales para el análisis de datos en Microsoft Excel,https://www.futurelearn.com/courses/essentialmathfordataanalysisusingexcelonline,Futurelearn,3
Design Thinking para el Desarrollo Sostenible,https://www.futurelearn.com/courses/design-thinking-for-sustainable-development-,Futurelearn,1
Publicidad gráfica online: formatos y creatividad,https://www.futurelearn.com/courses/display-advertising-formats-and-creative,Futurelearn,1
Producción de video de bajo presupuesto: Comunicación visual para pequeñas organizaciones benéficas,https://www.futurelearn.com/courses/low-budget-video-production-for-small-charities,Futurelearn,1
Una guía para principiantes sobre diseño de moda,https://www.futurelearn.com/courses/beginners-guide-fashion-design,Futurelearn,2
Digital Playground: Donde la moda de lujo encuentra su sentido del humor,https://www.futurelearn.com/courses/digital-playground-where-luxury-fashion-is-finding-its-sense-of-humor,Futurelearn,2
"La caja de herramientas esencial de gestión financiera para cine, pantalla y radiodifusión",https://www.futurelearn.com/courses/financial-management-for-screen,Futurelearn,3
¿Qué significa ser humano? Una introducción a las humanidades,https://www.futurelearn.com/courses/humans,Futurelearn,1
Protección de adultos: capacitación de nivel 3,https://www.futurelearn.com/courses/level-3-safeguarding-adults,Futurelearn,1
Una encuesta sobre el trastorno por consumo de sustancias,https://www.futurelearn.com/courses/a-survey-of-substance-use-disorder-sc,Futurelearn,3
Introducción al cannabis medicinal: de la semilla a la venta,https://www.futurelearn.com/courses/introduction-to-medical-cannabis-seed-to-sale,Futurelearn,1
Manejo de la COVID-19 en Atención Primaria,https://www.futurelearn.com/courses/managing-covid-19-in-primary-care,Futurelearn,3
Enfermedad de Lyme: prevención y tratamiento,https://www.futurelearn.com/courses/lyme-disease-management-and-prevention,Futurelearn,1
Examinando las contribuciones africanas a la salud mundial,https://www.futurelearn.com/courses/african-contributions-to-global-health,Futurelearn,3
Inteligencia artificial para la salud: oportunidades y desafíos,https://www.futurelearn.com/courses/artificial-intelligence-for-healthcare-opportunities-and-challenges,Futurelearn,3
MedTech: IA y robots médicos,https://www.futurelearn.com/courses/medtech-ai-and-medical-robots,Futurelearn,3
Sistemas inteligentes: una introducción al aprendizaje profundo y los sistemas autónomos,https://www.futurelearn.com/courses/intelligent-systems,Futurelearn,1
Preparación para el examen: Fundamentos de AWS Certified Cloud Practitioner,https://www.futurelearn.com/courses/aws-cloud-practitioner-exam-prep,Futurelearn,2
Guía para principiantes sobre desarrollo web con HTML5,https://www.futurelearn.com/courses/a-beginners-guide-to-web-development-with-html5,Futurelearn,3
El rostro humano de la investigación de usuarios: cómo realizar investigación de usuarios online y offline,https://www.futurelearn.com/courses/the-human-face-of-user-research,Futurelearn,1
Aplicaciones de programación con Python: bibliotecas y web scraping,https://www.futurelearn.com/courses/programming-applications-with-python-libraries-and-web-scraping-sc,Futurelearn,3
Microsoft Future Ready: Principios del aprendizaje automático con programación en Python,https://www.futurelearn.com/courses/cloudswyft-msft-principles-of-machine-learning-pythoned-ethics,Futurelearn,2
Aprendizaje profundo en Azure con Python: conceptos básicos de programación en Python,https://www.futurelearn.com/courses/introduction-to-pl-et,Futurelearn,3
Entendiendo las computadoras cuánticas,https://www.futurelearn.com/courses/intro-to-quantum-computing,Futurelearn,1
Pruebas y mantenimiento de seguridad del sistema,https://www.futurelearn.com/courses/system-testing-and-maintenance-sc,Futurelearn,1
Criptografía y certificados digitales,https://www.futurelearn.com/courses/cryptography-and-digital-certificates-sc,Futurelearn,2
Capacitación avanzada en ciberseguridad: seguridad de red,https://www.futurelearn.com/courses/securing-your-network-from-attacks,Futurelearn,2
Gestión de riesgos y vulnerabilidades de seguridad,https://www.futurelearn.com/courses/digital-risk-management-et,Futurelearn,1
Fundamentos de ciberseguridad: Ataques comunes de malware y estrategias de defensa,https://www.futurelearn.com/courses/common-cybersecurity-attacks-and-defense-strategies,Futurelearn,3
Fundamentos de ciberseguridad: refuerzo de la gestión de identidades y accesos,https://www.futurelearn.com/courses/identity-and-access-management-part-2,Futurelearn,2
Pruebas y mantenimiento de seguridad del sistema,https://www.futurelearn.com/courses/system-testing-and-maintenance-et,Futurelearn,1
Seguridad y defensa de redes: entornos de red,https://www.futurelearn.com/courses/network-environments-et,Futurelearn,1
Introducción al idioma chino,https://www.futurelearn.com/courses/introduction-to-chinese-language,Futurelearn,1
Muchas caras: comprender las complejidades de la cultura china,https://www.futurelearn.com/courses/chinese-culture,Futurelearn,1
Prácticas multilingües: afrontar desafíos y crear oportunidades,https://www.futurelearn.com/courses/multilingual-practices,Futurelearn,1
Aprendamos el idioma tailandés,https://www.futurelearn.com/courses/speak-like-thai-people,Futurelearn,1
Comprender y medir el desequilibrio energético de la Tierra,https://www.futurelearn.com/courses/understanding-and-measuring-the-earths-energy-imbalance,Futurelearn,1
Innovación en la agricultura: Tecnologías para sistemas agrícolas sostenibles,https://www.futurelearn.com/courses/innovation-in-arable-farming,Futurelearn,1
Estrategias de Circularidad Espacial 1: Introducción a la Planificación Espacial para una Economía Circular,https://www.futurelearn.com/courses/spatial-circularity-strategies-1-introduction-to-spatial-planning,Futurelearn,2
Introducción a la enseñanza de la sostenibilidad y la acción climática,https://www.futurelearn.com/courses/teaching-sustainability-climate-action-in-schools,Futurelearn,1
Mundos invisibles: Comprender el entorno natural,https://www.futurelearn.com/courses/invisible-worlds,Futurelearn,1
Lista Roja de Ecosistemas de la UICN: El estándar global para evaluar los riesgos para los ecosistemas,https://www.futurelearn.com/courses/global-standard-for-assessing-risks-to-ecosystems,Futurelearn,1
La compasión en la moda: sostenibilidad y el comercio mundial de pieles,https://www.futurelearn.com/courses/compassion-in-fashion,Futurelearn,3
Comprender y medir el desequilibrio energético de la Tierra,https://www.futurelearn.com/courses/understanding-and-measuring-the-earths-energy-imbalance,Futurelearn,1
Agricultura: Agricultura urbana inteligente,https://www.futurelearn.com/courses/agriculture-smart-food-urban-farming,Futurelearn,1
Seguridad alimentaria y nutrición: un enfoque global para la salud pública,https://www.futurelearn.com/courses/global-food-safety-and-nutrition,Futurelearn,3
Diseño de edificios: selección de materiales para comunidades más saludables,https://www.futurelearn.com/courses/designing-with-healthy-materials,Futurelearn,3
Internet de las cosas (IoT) y sostenibilidad,https://www.futurelearn.com/courses/internet-of-things-iot-and-sustainability,Futurelearn,1
Valores de la moda: Sociedad,https://www.futurelearn.com/courses/fashion-values-society,Futurelearn,1
Introducción a la Sostenibilidad y el Desarrollo,https://www.futurelearn.com/courses/introduction-sustainability-development,Futurelearn,1
Lista Roja de Ecosistemas de la UICN: El estándar global para evaluar los riesgos para los ecosistemas,https://www.futurelearn.com/courses/global-standard-for-assessing-risks-to-ecosystems,Futurelearn,1
